frame,step,time_s,time_kappa,energy_eV,n_atoms,surface_sites,surface_area_A2,gamma_eV_A2,gamma_mJ_m2,spherical_surface_area_A2,gamma_spherical_mJ_m2
952,952000,0.0000233611,70.30108292440096,-53479.9,53470,7914,329839.4433145439,0.005481697342897124,87.82647397449658,292495.34489277564,99.03964555280936
953,953000,0.000023382,70.36397776381862,-53472.6,53462,7946,331173.13830899243,0.005456686521217567,87.42575643357532,292466.16939109156,98.99627771452812
954,954000,0.000023403,70.42717353548231,-53505.5,53508,8007,333715.4943921599,0.005459057282665997,87.46374021954993,292633.90866074397,99.74238953488045
955,955000,0.000023423,70.48735998468581,-53501.8,53496,7966,332006.69768052275,0.005460925977296519,87.49368000828098,292590.1552260874,99.28046876703584
956,956000,0.0000234446,70.5523613498256,-53513.9,53510,7989,332965.2909577826,0.005452340076582294,87.35611871321923,292641.20058184484,99.39323453586917
957,957000,0.0000234666,70.61856644394946,-53509.6,53496,7937,330798.03659180383,0.005457299621846461,87.43557938859436,292590.1552260874,98.85335331144108
958,958000,0.000023487,70.67995662213703,-53513.2,53506,8005,333632.1384550069,0.005431143439571162,87.01651114783307,292626.61664879107,99.21006170805354
959,959000,0.0000235083,70.74405519053876,-53533.1,53528,8032,334757.4436065728,0.005421394011279791,86.86030808580013,292706.82378415787,99.33876603820917
960,960000,0.0000235296,70.80815375894049,-53561.1,53554,7997,333298.71470639476,0.005441773160144759,87.18681804712273,292801.59986965737,99.24554513152331
961,961000,0.0000235501,70.86984486937409,-53574.4,53570,8024,334424.01985796064,0.005433162369053892,87.0488579642623,292859.9159911147,99.40325532749412
962,962000,0.0000235712,70.93334157328378,-53579.7,53574,8023,334382.34188938414,0.005430358522342935,87.00393538740617,292874.49411426997,99.3346305434251
963,963000,0.0000235919,70.99563454820942,-53587.1,53582,8034,334840.7995437258,0.00542552760140201,86.92653550088366,292903.6492721826,99.37244114577248
964,964000,0.0000236134,71.06033498110318,-53602.3,53602,8047,335382.61313522054,0.005433102160443037,87.04789331596753,292976.5308196609,99.6474012664018
965,965000,0.0000236353,71.12623914298104,-53626.1,53626,8038,335007.5114180319,0.0054422182723090655,87.19394953021434,293063.9767125948,99.67321255410786
966,966000,0.0000236567,71.19063864362877,-53628.4,53620,8016,334090.5961093485,0.005431700326596597,87.02543346163237,293042.11646257096,99.215700776529
967,967000,0.0000236779,71.25443627978449,-53648.2,53640,8006,333673.81642358337,0.005441122169727685,87.17638803077078,293114.9807923651,99.23913823038608
968,968000,0.0000236988,71.31733111920217,-53652.9,53644,8009,333798.8503293129,0.005437394401476803,87.1166625988855,293129.552571531,99.20337804540712
969,969000,0.0000237188,71.37751756840566,-53692.2,53690,8034,334840.7995437258,0.00544515483920862,87.24099851892078,293297.1020092876,99.59813955523981
970,970000,0.0000237405,71.44281986579146,-53687.8,53678,8013,333965.562203619,0.005435446661093878,87.08545635757928,293253.39807504707,99.17546934878095
971,971000,0.0000237619,71.50721936643922,-53687.7,53682,8048,335424.29110379703,0.00542443719270458,86.90906522751834,293267.9664149538,99.40196316288691
972,972000,0.0000237828,71.57011420585688,-53692.5,53688,8040,335090.8673551849,0.005434024550928499,87.06267164079983,293289.81824637786,99.47125450453845
973,973000,0.0000238052,71.63752302896481,-53704.5,53696,8014,334007.2401721955,0.0054404928439969625,87.16630512096141,293318.95275538496,99.25774224940645
974,974000,0.000023827,71.70312625859663,-53728.2,53724,8042,335174.22329233796,0.005437220028732636,87.11386883952237,293420.9121448464,99.51002848721241
975,975000,0.0000238476,71.76511830127623,-53742.4,53734,8031,334715.76563799626,0.005433135175254374,87.04842227156053,293457.3219195184,99.28693929877736
976,976000,0.0000238693,71.83042059866204,-53741.4,53728,8017,334132.2740779251,0.005427048329899122,86.95090025753098,293435.4763257798,99.01018922441452
977,977000,0.0000238909,71.89542196380182,-53759.9,53750,8008,333757.1723607364,0.0054458754763042905,87.25254439808354,293515.5728613952,99.21505089386062
978,978000,0.0000239109,71.95560841300534,-53760.7,53752,8022,334340.66392080765,0.005440163869599845,87.16103437003895,293522.853822701,99.28180282992791
979,979000,0.0000239309,72.01579486220885,-53770.7,53758,8015,334048.91814077203,0.005433551499290039,87.05509251798168,293544.6961648209,99.06722844669709
980,980000,0.0000239518,72.0786897016265,-53787.4,53776,8026,334507.3757951137,0.00543182043648838,87.02735783425364,293610.2183160505,99.14945487415659
981,981000,0.0000239726,72.14128360879816,-53797.9,53790,8005,333632.1384550069,0.005457987376253835,87.4465984290086,293661.1749351266,99.34917559643866
982,982000,0.0000239943,72.20658590618396,-53819.9,53812,8015,334048.91814077203,0.005453416853253541,87.3733705774463,293741.240691301,99.36289452246825
983,983000,0.0000240155,72.27038354233967,-53842.4,53838,8024,334424.01985796064,0.005460409215748288,87.48540057550173,293835.84979188984,99.56994478401717
984,984000,0.0000240355,72.33056999154319,-53835.7,53828,8005,333632.1384550069,0.005462459367492193,87.51824762770411,293799.4634790204,99.38377614481514
985,985000,0.0000240566,72.39406669545288,-53849.4,53834,7966,332006.69768052275,0.005466624657513568,87.5849829311649,293821.2955371043,98.96764254689255
986,986000,0.0000240775,72.45696153487054,-53858.6,53844,7994,333173.68080066517,0.00545089874937198,87.33302610543609,293857.6804982522,99.01754384528255
987,987000,0.0000240982,72.51925450979617,-53864.4,53852,7997,333298.71470639476,0.005456270665795963,87.41909369517914,293886.7868453995,99.14250273772463
988,988000,0.0000241193,72.58275121370588,-53906.7,53904,8018,334173.95204650157,0.0054762975653630565,87.73996000055777,294075.94298377156,99.70352857937242
989,989000,0.0000241409,72.64775257884565,-53926.8,53916,7994,333173.68080066517,0.005469651731255115,87.63348199934593,294119.5857609998,99.26972283588894
990,990000,0.0000241619,72.71094835050933,-53919.6,53904,7988,332923.6129892061,0.005458116904609347,87.44867370205503,294075.94298377156,99.0007142529471
991,991000,0.000024183,72.77444505441903,-53946.5,53942,8018,334173.95204650157,0.005474777399003896,87.71560425035337,294214.13400578185,99.62903457218495
992,992000,0.0000242035,72.83613616485262,-53942.1,53928,8008,333757.1723607364,0.005451424420726688,87.34144828905285,294163.22530051327,99.09748161438483
993,993000,0.0000242257,72.90294312346852,-53941.5,53928,8026,334507.3757951137,0.005440992132606332,87.17430460639694,294163.22530051327,99.13016095353117
994,994000,0.0000242462,72.9646342339021,-53954.9,53948,8040,335090.8673551849,0.005453243218541949,87.37058864266866,294235.9506740557,99.50207057477162
995,995000,0.0000242681,73.03053839577994,-53967.5,53950,7975,332381.7993977114,0.005466003262790304,87.57502709010387,294243.22271707695,98.92613606431483
996,996000,0.0000242895,73.0949378964277,-53999.3,53990,7995,333215.3587692417,0.0054810198627872715,87.81561954647653,294388.64471260505,99.39756066776546
997,997000,0.0000243114,73.16084205830553,-54028.7,54028,8026,334507.3757951137,0.005489421558000906,87.95022954404928,294526.7623472039,99.88905677330582
998,998000,0.0000243337,73.22794994916745,-54022.9,54008,7999,333382.07064354775,0.005463317197844796,87.53199158517288,294454.0728931975,99.10406847319479
999,999000,0.0000243552,73.29265038206121,-54034.1,54018,8025,334465.6978265372,0.005443045465739115,87.20720263006858,294490.41874157777,99.0450487584846
